Date,Open,High,Low,Close,Adj Close,Volume
2017-06-28,33.459999,33.459999,33.459999,33.459999,33.459999,0
2017-06-29,33.220001,33.220001,33.220001,33.220001,33.220001,0
2017-06-30,33.230000,33.230000,33.230000,33.230000,33.230000,0
2017-07-03,33.279999,33.279999,33.279999,33.279999,33.279999,0
2017-07-05,33.290001,33.290001,33.290001,33.290001,33.290001,0
2017-07-06,33.049999,33.049999,33.049999,33.049999,33.049999,0
2017-07-07,33.180000,33.180000,33.180000,33.180000,33.180000,0
2017-07-10,33.209999,33.209999,33.209999,33.209999,33.209999,0
2017-07-11,33.250000,33.250000,33.250000,33.250000,33.250000,0
2017-07-12,33.500000,33.500000,33.500000,33.500000,33.500000,0
2017-07-13,33.580002,33.580002,33.580002,33.580002,33.580002,0
2017-07-14,33.750000,33.750000,33.750000,33.750000,33.750000,0
2017-07-17,33.750000,33.750000,33.750000,33.750000,33.750000,0
2017-07-18,33.770000,33.770000,33.770000,33.770000,33.770000,0
2017-07-19,33.950001,33.950001,33.950001,33.950001,33.950001,0
2017-07-20,33.980000,33.980000,33.980000,33.980000,33.980000,0
2017-07-21,33.939999,33.939999,33.939999,33.939999,33.939999,0
2017-07-24,33.919998,33.919998,33.919998,33.919998,33.919998,0
2017-07-25,33.980000,33.980000,33.980000,33.980000,33.980000,0
2017-07-26,34.029999,34.029999,34.029999,34.029999,34.029999,0
2017-07-27,33.980000,33.980000,33.980000,33.980000,33.980000,0
2017-07-28,33.959999,33.959999,33.959999,33.959999,33.959999,0
2017-07-31,33.970001,33.970001,33.970001,33.970001,33.970001,0
2017-08-01,34.070000,34.070000,34.070000,34.070000,34.070000,0
2017-08-02,34.070000,34.070000,34.070000,34.070000,34.070000,0
2017-08-03,34.029999,34.029999,34.029999,34.029999,34.029999,0
2017-08-04,34.070000,34.070000,34.070000,34.070000,34.070000,0
2017-08-07,34.119999,34.119999,34.119999,34.119999,34.119999,0
2017-08-08,34.040001,34.040001,34.040001,34.040001,34.040001,0
2017-08-09,33.970001,33.970001,33.970001,33.970001,33.970001,0
2017-08-10,33.570000,33.570000,33.570000,33.570000,33.570000,0
2017-08-11,33.570000,33.570000,33.570000,33.570000,33.570000,0
2017-08-14,33.830002,33.830002,33.830002,33.830002,33.830002,0
2017-08-15,33.779999,33.779999,33.779999,33.779999,33.779999,0
2017-08-16,33.900002,33.900002,33.900002,33.900002,33.900002,0
2017-08-17,33.529999,33.529999,33.529999,33.529999,33.529999,0
2017-08-18,33.520000,33.520000,33.520000,33.520000,33.520000,0
2017-08-21,33.549999,33.549999,33.549999,33.549999,33.549999,0
2017-08-22,33.790001,33.790001,33.790001,33.790001,33.790001,0
2017-08-23,33.740002,33.740002,33.740002,33.740002,33.740002,0
2017-08-24,33.709999,33.709999,33.709999,33.709999,33.709999,0
2017-08-25,33.820000,33.820000,33.820000,33.820000,33.820000,0
2017-08-28,33.849998,33.849998,33.849998,33.849998,33.849998,0
2017-08-29,33.820000,33.820000,33.820000,33.820000,33.820000,0
2017-08-30,33.910000,33.910000,33.910000,33.910000,33.910000,0
2017-08-31,34.110001,34.110001,34.110001,34.110001,34.110001,0
